,landmark,bbl,yearbuilt,yearalter1,yearalter2,histdist,xcoord,ycoord,FISCAL_YEAR,ATS SYSTEM CODE,LOCATION_CODE,LOCATION_NAME,BEDS NUMBER,MANAGED_BY_NAME,LOCATION_TYPE_DESCRIPTION,LOCATION_CATEGORY_DESCRIPTION,GRADES_TEXT,GRADES_FINAL_TEXT,OPEN_DATE,STATUS_DESCRIPTIONS,PRIMARY_BUILDING_CODE,PRIMARY_ADDRESS_LINE_1,STATE_CODE,X_COORDINATE,Y_COORDINATE,COMMUNITY_DISTRICT,COUNCIL_DISTRICT,CENSUS_TRACT,BOROUGH_BLOCK_LOT,NTA,NTA_NAME,PRINCIPAL_NAME,PRINCIPAL_TITLE,PRINCIPAL_PHONE_NUMBER,FAX_NUMBER,GEOGRAPHICAL_DISTRICT_CODE,ADMIN_DISTRICT_LOCATION_CODE,ADMINISTRATIVE_DISTRICT_NAME,COMMUNITY_SCHOOL_SUP_NAME,FIELD_SUPPORT_CENTER_NAME,FIELD_SUPPORT_CENTER_LEADER_NAME,SCHOOL_SUPPORT_TEAM_NAME,SCHOOL_SUPPORT_TEAM_LEADER_NAME,HIGHSCHOOL_NETWORK_LOCATION_CODE,HIGHSCHOOL_NETWORK_NAME,HIGHSCHOOL_NETWORK_SUPERINTENDENT,Location 1
214,,2026860020,1927.0,0.0,1993.0,,1011470.0,236614.0,2018,08X302      ,X302,M.S. 302 Luisa Dessus Cruz,320800010302,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",07/01/2001 12:00:00 AM,Open,X052,681 KELLY STREET,NY,1011487.0,236612.0,202,17,8300,2026860020,BX33,Longwood                                                                   ,Liza Ortiz,PRINCIPAL,718-901-3520,718-901-3529,8,X808,COMMUNITY SCHOOL DISTRICT 08,"AMES, KAREN",Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 7- Bronx,,,,,"681 KELLY STREET
BRONX, NY 10455
(40.816078, -73.901599)"
215,,2026860020,1927.0,0.0,1993.0,,1011470.0,236614.0,2018,84X487      ,X487,Girls Preparatory Charter School of the Bronx,320800860940,Charter,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05",07/01/2009 12:00:00 AM,Open,X052,681 KELLY STREET,NY,1011487.0,236612.0,202,17,8300,2026860020,BX33,Longwood                                                                   ,Rebekah Adamek/Michael Farkosh,PRINCIPAL,718-901-3855,718-292-5586,8,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,"681 KELLY STREET
BRONX, NY 10455
(40.816078, -73.901599)"
216,,3011010001,1894.0,0.0,0.0,Park Slope Historic District,989469.0,180795.0,2018,15K107      ,K107,P.S. 107 John W. Kimball,331500010107,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",07/01/1894 12:00:00 AM,Open,K107,1301 8 AVENUE,NY,989471.0,180806.0,306,39,16700,3011010001,BK37,Park Slope-Gowanus                                                         ,Eve Litwack,PRINCIPAL,718-499-2054,718-965-6479,15,K815,COMMUNITY SCHOOL DISTRICT 15,"SKOP, ANITA",Field Support Center - Brooklyn North,"FITZGERALD, BERNADETTE",School Support Team 5- Brooklyn North,,,,,"1301 8 AVENUE
BROOKLYN, NY 11215
(40.662945, -73.981181)"
217,,5010840062,1951.0,0.0,0.0,,946191.0,172366.0,2018,84R073      ,R073,New World Preparatory Charter School,353100860984,Charter,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",06/01/2010 12:00:00 AM,Open,RABX,26 SHARPE AVENUE,NY,946182.0,172358.0,501,49,20700,5010840062,SI28,Port Richmond                                                              ,Amanda Ainley,PRINCIPAL,718-705-8990,718-442-1583,31,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,"26 SHARPE AVENUE
STATEN ISLAND, NY 10302
(40.639677, -74.137166)"
218,,2028300017,1925.0,0.0,0.0,,1008180.0,244239.0,2018,09X088      ,X088,P.S. X088 - S. Silverstein Little Sparrow School,320900010088,DOE,General Academic,Early Childhood,"0K,01,02,03,SE","PK,0K,01,02,03",07/01/1924 12:00:00 AM,Open,X088,1340 SHERIDAN AVENUE,NY,1008179.0,244238.0,204,16,17902,2028300017,BX14,East Concourse-Concourse Village                                           ,MELINDA HYER,PRINCIPAL,718-716-7369,718-681-6224,9,X809,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 8- Bronx,,,,,"1340 SHERIDAN AVENUE
BRONX, NY 10456
(40.837019, -73.913523)"
219,,3072500025,1931.0,0.0,0.0,,992041.0,151513.0,2018,21K303      ,K303,I.S. 303 Herbert S. Eisenberg,332100010303,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",07/01/1965 12:00:00 AM,Open,K303,501 WEST AVENUE,NY,992025.0,151505.0,313,47,35400,3072500025,BK23,West Brighton                                                              ,CARMEN AMADOR,PRINCIPAL,718-996-0100,718-996-3785,21,K03G,COMMUNITY SCHOOL DISTRICT 21,"DIMOLA, ISABEL",Field Support Center - Brooklyn South,Mauriciere de Govia,School Support Team 5- Brooklyn South,,,,,"501 WEST AVENUE
BROOKLYN, NY 11224
(40.582518, -73.972009)"
220,,3072500025,1931.0,0.0,0.0,,992041.0,151513.0,2018,21K344      ,K344,Rachel Carson High School for Coastal Studies,332100011344,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",07/01/2005 12:00:00 AM,Open,K303,521 WEST AVENUE,NY,992025.0,151505.0,313,47,35400,3072500025,BK23,West Brighton                                                              ,EDWARD WILENSKY,PRINCIPAL,718-265-0329,718-372-2514,21,HS06,,,Field Support Center - Brooklyn South,Mauriciere de Govia,School Support Team 1- Brooklyn South,,HS06,HS Network 06 Superintendent Office,"PRAYOR, MICHAEL","521 WEST AVENUE
BROOKLYN, NY 11224
(40.582518, -73.972009)"
221,,3072500025,1931.0,0.0,0.0,,992041.0,151513.0,2018,84K744      ,K744,Coney Island Preparatory Public Charter School,332100860949,Charter,General Academic,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12,SE","0K,01,02,03,04,05,06,07,08,09,10,11,12",07/01/2009 12:00:00 AM,Open,K303,501 WEST AVENUE,NY,992025.0,151505.0,313,47,35400,3072500025,BK23,West Brighton                                                              ,Jacob Mnookin,PRINCIPAL,718-513-6951,718-513-6955,21,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,"501 WEST AVENUE
BROOKLYN, NY 11224
(40.582518, -73.972009)"
222,,5016530001,2007.0,0.0,0.0,,938601.0,165320.0,2018,31R861      ,R861,Staten Island School of Civic Leadership,353100010861,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",07/01/2009 12:00:00 AM,Open,R861,280 REGIS DRIVE,NY,938603.0,165315.0,501,49,30301,5016530001,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville                         ,Donna Nilsen,PRINCIPAL,718-697-5250,718-697-5260,31,R831,COMMUNITY SCHOOL DISTRICT 31,"LODICO, ANTHONY",Field Support Center - Staten Island,"MORAN, KEVIN",School Support Team 1- Staten Island,,,,,"280 REGIS DRIVE
STATEN ISLAND, NY 10314
(40.62031, -74.164427)"
223,,5024500320,2006.0,0.0,0.0,,939934.0,151123.0,2018,31R047      ,R047,CSI High School for International Studies,353100011047,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",07/01/2005 12:00:00 AM,Open,R043,100 ESSEX DRIVE,NY,939989.0,151340.0,502,51,27702,5024500320,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill                   ,Joseph Canale,PRINCIPAL,718-370-6900,718-370-6915,31,R831,COMMUNITY SCHOOL DISTRICT 31,"LODICO, ANTHONY",Field Support Center - Staten Island,"MORAN, KEVIN",School Support Team 1- Staten Island,,,,,"100 ESSEX DRIVE
STATEN ISLAND, NY 10314
(40.581958, -74.159343)"
224,,5024500320,2006.0,0.0,0.0,,939934.0,151123.0,2018,31R063      ,R063,Marsh Avenue School for Expeditionary Learning,353100010063,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,09,SE","06,07,08",07/01/2008 12:00:00 AM,Open,R043,100 ESSEX DRIVE,NY,939989.0,151340.0,502,51,27702,5024500320,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill                   ,Cara De Angelo,PRINCIPAL,718-370-6850,718-370-6860,31,R831,COMMUNITY SCHOOL DISTRICT 31,"LODICO, ANTHONY",Affinity Group,"ANORMALIZA, ALEXANDRA",School Support Team 5- Affinity Group,,,,,"100 ESSEX DRIVE
STATEN ISLAND, NY 10314
(40.581958, -74.159343)"
225,,5024500320,2006.0,0.0,0.0,,939934.0,151123.0,2018,31R064      ,R064,Gaynor McCown Expeditionary Learning School,353100011064,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",07/01/2008 12:00:00 AM,Open,R043,100 ESSEX DRIVE,NY,939989.0,151340.0,502,51,27702,5024500320,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill                   ,TRACI FREY,PRINCIPAL,718-370-6950,718-370-6960,31,HS12,,,Affinity Group,"ANORMALIZA, ALEXANDRA",School Support Team 5- Affinity Group,,HS12,H.S. Network 12 Superintendent Office,"PELLES, KATHY","100 ESSEX DRIVE
STATEN ISLAND, NY 10314
(40.581958, -74.159343)"
226,,1019060011,1956.0,0.0,0.0,Mount Morris Park Historic District Extension,998543.0,232944.0,2018,03M242      ,M242,P.S. 242 - The Young Diplomats Magnet Academy,310300010242,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",06/22/1999 12:00:00 AM,Open,M144,134 WEST 122 STREET,NY,998539.0,232949.0,110,9,22000,1019060011,MN11,Central Harlem South                                                       ,DENISE GOMEZ,PRINCIPAL,212-678-2908,212-678-2927,3,M803,COMMUNITY SCHOOL DISTRICT 03,"ALTSCHUL, ILENE",Field Support Center - Manhattan,"CHU, YUET",School Support Team 5- Manhattan,,,,,"134 WEST 122 STREET
MANHATTAN, NY 10027
(40.806055, -73.948385)"
227,,1019060011,1956.0,0.0,0.0,Mount Morris Park Historic District Extension,998543.0,232944.0,2018,84M861      ,M861,Future Leaders Institute Charter School,310300860881,Charter,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08",07/01/2001 12:00:00 AM,Open,M144,134 WEST 122 STREET,NY,998539.0,232949.0,110,9,22000,1019060011,MN11,Central Harlem South                                                       ,Dani McPartlin,PRINCIPAL,212-678-2868,212-666-2749,3,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,"134 WEST 122 STREET
MANHATTAN, NY 10027
(40.806055, -73.948385)"
228,,3006340034,1931.0,0.0,0.0,,986400.0,180814.0,2018,84K362      ,K362,Hellenic Classical Charter School,331500860878,Charter,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08",07/01/2005 12:00:00 AM,Open,KAWR,646 FIFTH AVENUE,NY,986399.0,180820.0,307,38,14300,3006340034,BK37,Park Slope-Gowanus                                                         ,Christina Tettonis,PRINCIPAL,718-499-0957,718-499-0959,15,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,"646 FIFTH AVENUE
BROOKLYN, NY 11215
(40.662985, -73.992254)"
229,,2052630070,1960.0,0.0,0.0,,1030658.0,260999.0,2018,75X723      ,X723,P.S. 723,307500012723,DOE,Special Education,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12,SE","01,02,03,04,05,06,07,08,09,10,11,12,SE",07/08/2005 12:00:00 AM,Open,X701,3540 BIVONA STREET,NY,1030745.0,261016.0,212,12,46202,2052630070,BX13,Co-op City                                                                 ,SHANTE CHUNN,PRINCIPAL,718-320-1222,718-320-2213,11,DA75,CITYWIDE SPECIAL EDUCATION,"LOUISSAINT, KETLER",Field Support Center D75,Tillman Roberto,Children First Network 752,,,,,"3540 BIVONA STREET
BRONX, NY 10475
(40.88298, -73.831856)"
230,,3043480001,1950.0,0.0,0.0,,1015126.0,179105.0,2018,84K807      ,K807,Collegiate Academy for Math and Personal Awareness,331900861065,Charter,General Academic,Junior High-Intermediate-Middle,"06,07","06,07,08",07/01/2015 12:00:00 AM,Open,KAMH,1962-84 LINDEN BLVD.,NY,1015110.0,178976.0,305,42,110400,3043480001,BK82,East New York                                                              ,George E. Leonard,PRINCIPAL,347-619-6800,,19,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,"1962-84 LINDEN BLVD.
BROOKLYN, NY 11207
(40.65787, -73.888775)"
231,,4021260014,1950.0,0.0,0.0,,1025022.0,206124.0,2018,28Q157      ,Q157,J.H.S. 157 Stephen A. Halsey,342800010157,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,09,SE","06,07,08,09",07/01/1948 12:00:00 AM,Open,Q157,63-55 102ND STREET,NY,1025024.0,206125.0,406,29,72100,4021260014,QN17,Forest Hills                                                               ,VINCENT SURACI,PRINCIPAL,718-830-4910,718-830-4993,28,Q828,COMMUNITY SCHOOL DISTRICT 28,"SARDUY, MABEL",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 3- Queens South,,,,,"63-55 102ND STREET
QUEENS, NY 11374
(40.732348, -73.852879)"
232,,2028660070,1924.0,1929.0,0.0,,1007676.0,248737.0,2018,09X204      ,X204,P.S. 204 Morris Heights,320900010204,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",08/26/1991 12:00:00 AM,Open,X338,1780 DR. MARTIN LUTHER KING JR. BLVD,NY,1007706.0,248754.0,205,14,21502,2028660070,BX36,University Heights-Morris Heights                                          ,Amanda Blatter,PRINCIPAL,718-960-9520,718-960-9529,9,X809,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 10- Bronx,,,,,"1780 DR. MARTIN LUTHER KING JR. BLVD
BRONX, NY 10453
(40.849416, -73.915217)"
233,,2028660070,1924.0,1929.0,0.0,,1007676.0,248737.0,2018,09X232      ,X232,I.S. 232,320900010232,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",07/01/2000 12:00:00 AM,Open,X082,1700 MACOMBS ROAD,NY,1007706.0,248754.0,205,14,21502,2028660070,BX36,University Heights-Morris Heights                                          ,Desiree Resto,I.A. PRINCIPAL,718-583-7007,718-583-4864,9,X809,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 8- Bronx,,,,,"1700 MACOMBS ROAD
BRONX, NY 10453
(40.849416, -73.915217)"
234,,2028660070,1924.0,1929.0,0.0,,1007676.0,248737.0,2018,09X303      ,X303,I.S. X303 Leadership & Community Service,320900010303,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",07/01/1999 12:00:00 AM,Open,X082,1700 MACOMBS ROAD,NY,1007706.0,248754.0,205,14,21502,2028660070,BX36,University Heights-Morris Heights                                          ,PATRICIA BENTLEY,PRINCIPAL,718-583-5466,718-583-2463,9,X809,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 8- Bronx,,,,,"1700 MACOMBS ROAD
BRONX, NY 10453
(40.849416, -73.915217)"
235,,2028660070,1924.0,1929.0,0.0,,1007676.0,248737.0,2018,09X365      ,X365,Academy for Language and Technology,320900011365,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",07/01/2007 12:00:00 AM,Open,X082,1700 MACOMBS ROAD,NY,1007706.0,248754.0,205,14,21502,2028660070,BX36,University Heights-Morris Heights                                          ,Jose Vinales,PRINCIPAL,718-731-0219,718-731-2031,9,HS09,,,Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 2- Bronx,,HS09,H.S. Network 09 Superintendent Office,"ALCOFF, MICHAEL","1700 MACOMBS ROAD
BRONX, NY 10453
(40.849416, -73.915217)"
236,,1021600018,1925.0,1998.0,0.0,,1004722.0,251370.0,2018,06M462      ,M462,The College Academy,310600011462,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",05/11/1999 12:00:00 AM,Open,M465,549 AUDUBON AVENUE,NY,1004704.0,251344.0,112,10,27700,1021600018,MN35,Washington Heights North                                                   ,Timothy Sigerson,I.A. PRINCIPAL,212-927-1841,212-927-2388,6,M806,COMMUNITY SCHOOL DISTRICT 06,"RAMIREZ, MANUEL",Field Support Center - Manhattan,"CHU, YUET",School Support Team 2- Manhattan,,,,,"549 AUDUBON AVENUE
MANHATTAN, NY 10040
(40.856532, -73.92606)"
237,,1021600018,1925.0,1998.0,0.0,,1004722.0,251370.0,2018,06M463      ,M463,High School for Media and Communications,310600011463,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",05/11/1999 12:00:00 AM,Open,M465,549 AUDUBON AVENUE,NY,1004704.0,251344.0,112,10,27700,1021600018,MN35,Washington Heights North                                                   ,JUAN VILLAR,PRINCIPAL,212-927-1841,212-927-2326,6,M806,COMMUNITY SCHOOL DISTRICT 06,"RAMIREZ, MANUEL",Field Support Center - Manhattan,"CHU, YUET",School Support Team 2- Manhattan,,,,,"549 AUDUBON AVENUE
MANHATTAN, NY 10040
(40.856532, -73.92606)"
238,,1021600018,1925.0,1998.0,0.0,,1004722.0,251370.0,2018,06M467      ,M467,High School for Law and Public Service,310600011467,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",05/11/1999 12:00:00 AM,Open,M465,549 AUDUBON AVENUE,NY,1004704.0,251344.0,112,10,27700,1021600018,MN35,Washington Heights North                                                   ,NICHOLAS POLITIS,PRINCIPAL,212-342-6130,212-781-9516,6,M806,COMMUNITY SCHOOL DISTRICT 06,"RAMIREZ, MANUEL",Field Support Center - Manhattan,"CHU, YUET",School Support Team 2- Manhattan,,,,,"549 AUDUBON AVENUE
MANHATTAN, NY 10040
(40.856532, -73.92606)"
239,,1021600018,1925.0,1998.0,0.0,,1004722.0,251370.0,2018,06M468      ,M468,High School for Health Careers and Sciences,310600011468,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",05/11/1999 12:00:00 AM,Open,M465,549 AUDUBON AVENUE,NY,1004704.0,251344.0,112,10,27700,1021600018,MN35,Washington Heights North                                                   ,Javier Trejo,PRINCIPAL,212-927-1841,212-927-6129,6,M806,COMMUNITY SCHOOL DISTRICT 06,"RAMIREZ, MANUEL",Field Support Center - Manhattan,"CHU, YUET",School Support Team 2- Manhattan,,,,,"549 AUDUBON AVENUE
MANHATTAN, NY 10040
(40.856532, -73.92606)"
240,,1021600018,1925.0,1998.0,0.0,,1004722.0,251370.0,2018,84M430      ,M430,The Equity Project Charter School (TEP),310600860929,Charter,General Academic,K-8,"0K,01,05,06,07,08","0K,01,02,03,04,05,06,07,08",07/01/2009 12:00:00 AM,Open,M965,549 AUDOBON AVENUE,NY,1004704.0,251344.0,112,10,27700,1021600018,MN35,Washington Heights North                                                   ,Zeke Vanderhoek,PRINCIPAL,646-254-6451,212-202-3584,6,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,"549 AUDOBON AVENUE
MANHATTAN, NY 10040
(40.856532, -73.92606)"
241,,2029960010,1914.0,0.0,0.0,,1015521.0,243214.0,2018,12X314      ,X314,Fairmont Neighborhood School,321200010314,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",07/01/2013 12:00:00 AM,Open,X050,1550 VYSE AVENUE,NY,1015521.0,243215.0,203,17,15700,2029960010,BX75,Crotona Park East                                                          ,Scott Wolfson,PRINCIPAL,718-860-5210,718-860-5215,12,X812,COMMUNITY SCHOOL DISTRICT 12,"ESPINAL PACHECO, RAFAELA",Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 5- Bronx,,,,,"1550 VYSE AVENUE
BRONX, NY 10460
(40.834188, -73.886995)"
242,,2029960010,1914.0,0.0,0.0,,1015521.0,243214.0,2018,12X458      ,X458,Samara Community School,321200010458,DOE,General Academic,Elementary,"PK,0K,01,02,03","0K,01,02,03,04,05",07/01/2014 12:00:00 AM,Open,X050,1550 VYSE AVENUE,NY,1015521.0,243215.0,203,17,15700,2029960010,BX75,Crotona Park East                                                          ,DANIELLE DERRIG,PRINCIPAL,718-860-5332,718-860-5333,12,X812,COMMUNITY SCHOOL DISTRICT 12,"ESPINAL PACHECO, RAFAELA",Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 5- Bronx,,,,,"1550 VYSE AVENUE
BRONX, NY 10460
(40.834188, -73.886995)"
243,,2053680001,1967.0,0.0,0.0,,1028656.0,245330.0,2018,08X293      ,X293,Renaissance High School for Musical Theater & Tech,320800011293,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",09/08/2004 12:00:00 AM,Open,X405,3000 EAST TREMONT AVENUE,NY,1028637.0,245271.0,210,13,19400,2053680001,BX52,Schuylerville-Throgs Neck-Edgewater Park                                   ,MARIA HERRERA,PRINCIPAL,718-430-6390,718-430-6308,8,HS02,,,Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 2- Bronx,,HS02,H.S. Network 02 Superintendent Office,"STAPLE, CARRON","3000 EAST TREMONT AVENUE
BRONX, NY 10461
(40.839775, -73.839583)"
244,,2053680001,1967.0,0.0,0.0,,1028656.0,245330.0,2018,08X320      ,X320,Pelham Lab High School,320800011320,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",07/01/2013 12:00:00 AM,Open,X405,3000 EAST TREMONT AVENUE,NY,1028637.0,245271.0,210,13,19400,2053680001,BX52,Schuylerville-Throgs Neck-Edgewater Park                                   ,Jason Wagner,PRINCIPAL,718-904-5090,718-904-5099,8,HS02,,,Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 2- Bronx,,HS02,H.S. Network 02 Superintendent Office,"STAPLE, CARRON","3000 EAST TREMONT AVENUE
BRONX, NY 10461
(40.839775, -73.839583)"
245,,2053680001,1967.0,0.0,0.0,,1028656.0,245330.0,2018,08X348      ,X348,Schuylerville Preparatory High School,320800011348,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",07/01/2013 12:00:00 AM,Open,X405,3000 EAST TREMONT AVENUE,NY,1028637.0,245271.0,210,13,19400,2053680001,BX52,Schuylerville-Throgs Neck-Edgewater Park                                   ,Melissa Ramos,PRINCIPAL,718-904-5080,718-935-5089,8,HS02,,,Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 2- Bronx,,HS02,H.S. Network 02 Superintendent Office,"STAPLE, CARRON","3000 EAST TREMONT AVENUE
BRONX, NY 10461
(40.839775, -73.839583)"
246,,2053680001,1967.0,0.0,0.0,,1028656.0,245330.0,2018,08X349      ,X349,Bronx River High School,320800011349,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",07/01/2013 12:00:00 AM,Open,X405,3000 EAST TREMONT AVENUE,NY,1028637.0,245271.0,210,13,19400,2053680001,BX52,Schuylerville-Throgs Neck-Edgewater Park                                   ,Gregory Fucheck,PRINCIPAL,718-904-4210,718-904-4209,8,HS02,,,Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 2- Bronx,,HS02,H.S. Network 02 Superintendent Office,"STAPLE, CARRON","3000 EAST TREMONT AVENUE
BRONX, NY 10461
(40.839775, -73.839583)"
247,,2053680001,1967.0,0.0,0.0,,1028656.0,245330.0,2018,08X405      ,X405,Herbert H. Lehman High School,320800011405,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",07/01/1972 12:00:00 AM,Open,X405,3000 EAST TREMONT AVENUE,NY,1028637.0,245271.0,210,13,19400,2053680001,BX52,Schuylerville-Throgs Neck-Edgewater Park                                   ,John Powers,PRINCIPAL,718-904-4200,718-904-4235,8,HS02,,,Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 2- Bronx,,HS02,H.S. Network 02 Superintendent Office,"STAPLE, CARRON","3000 EAST TREMONT AVENUE
BRONX, NY 10461
(40.839775, -73.839583)"
248,,2053680001,1967.0,0.0,0.0,,1028656.0,245330.0,2018,08X558      ,X558,Westchester Square Academy,320800011558,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",07/01/2012 12:00:00 AM,Open,X405,3000 EAST TREMONT AVENUE,NY,1028637.0,245271.0,210,13,19400,2053680001,BX52,Schuylerville-Throgs Neck-Edgewater Park                                   ,Yira Salcedo,PRINCIPAL,718-904-5050,718-904-5055,8,HS02,,,Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 2- Bronx,,HS02,H.S. Network 02 Superintendent Office,"STAPLE, CARRON","3000 EAST TREMONT AVENUE
BRONX, NY 10461
(40.839775, -73.839583)"
